File,WaveData20240823_038.csv,
Date/Time,24-08-23/17:06,

Center Wavelength,1550,nm
Span Wavelength,100,nm
Start Wavelength,1500,nm
Stop Wavelength,1600,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,1.0,nm
Actual Resolution,0.944,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500,nm
Stop,1600,nm
1500.000000,1.9940E-006
1500.200000,4.4120E-009
1500.400000,1.0270E-006
1500.600000,1.0750E-006
1500.800000,1.0410E-006
1501.000000,1.8010E-006
1501.200000,4.8670E-008
1501.400000,2.0550E-006
1501.600000,1.0960E-006
1501.800000,4.9730E-007
1502.000000,7.4950E-007
1502.200000,-2.6620E-009
1502.400000,4.9010E-007
1502.600000,1.4930E-006
1502.800000,4.5070E-007
1503.000000,9.3400E-008
1503.200000,8.8130E-007
1503.400000,1.0040E-006
1503.600000,8.1230E-007
1503.800000,-2.4870E-007
1504.000000,1.2210E-006
1504.200000,-7.3370E-007
1504.400000,6.5450E-007
1504.600000,3.7080E-007
1504.800000,5.3990E-007
1505.000000,1.5460E-006
1505.200000,1.2230E-006
1505.400000,1.4120E-006
1505.600000,4.7100E-007
1505.800000,2.1840E-006
1506.000000,9.0780E-008
1506.200000,1.1470E-006
1506.400000,9.2480E-007
1506.600000,1.3420E-006
1506.800000,2.4020E-006
1507.000000,8.8720E-007
1507.200000,1.5150E-006
1507.400000,7.9640E-007
1507.600000,6.3230E-007
1507.800000,1.0900E-006
1508.000000,1.1490E-006
1508.200000,1.6950E-006
1508.400000,8.3480E-007
1508.600000,1.2730E-006
1508.800000,-6.7340E-007
1509.000000,1.5100E-006
1509.200000,8.5440E-007
1509.400000,-8.1320E-008
1509.600000,-2.4690E-008
1509.800000,5.6310E-007
1510.000000,1.9530E-006
1510.200000,5.1780E-007
1510.400000,2.2450E-006
1510.600000,9.5690E-007
1510.800000,2.3230E-006
1511.000000,1.5220E-006
1511.200000,3.3750E-007
1511.400000,2.6230E-007
1511.600000,3.4120E-007
1511.800000,1.6080E-006
1512.000000,1.8210E-006
1512.200000,1.9650E-006
1512.400000,1.0370E-006
1512.600000,3.4220E-007
1512.800000,1.5960E-006
1513.000000,-4.6900E-007
1513.200000,1.0960E-006
1513.400000,1.3070E-006
1513.600000,8.3800E-007
1513.800000,1.3680E-006
1514.000000,9.8160E-007
1514.200000,2.0970E-006
1514.400000,9.9180E-008
1514.600000,9.9120E-007
1514.800000,1.7730E-006
1515.000000,1.3780E-008
1515.200000,1.4390E-006
1515.400000,6.6140E-007
1515.600000,5.9530E-007
1515.800000,1.2800E-006
1516.000000,9.7410E-007
1516.200000,2.0480E-006
1516.400000,1.0140E-006
1516.600000,1.5550E-006
1516.800000,1.1510E-006
1517.000000,1.5270E-006
1517.200000,1.2680E-006
1517.400000,-5.3150E-007
1517.600000,1.3220E-006
1517.800000,5.7820E-007
1518.000000,1.1630E-006
1518.200000,1.1640E-007
1518.400000,-4.4840E-007
1518.600000,7.3170E-007
1518.800000,1.7010E-006
1519.000000,3.0610E-006
1519.200000,1.5520E-006
1519.400000,9.0730E-007
1519.600000,1.8990E-007
1519.800000,1.6130E-006
1520.000000,1.8320E-006
1520.200000,8.8430E-007
1520.400000,8.5370E-007
1520.600000,5.1460E-007
1520.800000,1.0070E-006
1521.000000,2.5250E-006
1521.200000,-9.8670E-007
1521.400000,5.0610E-007
1521.600000,5.5060E-007
1521.800000,9.5090E-007
1522.000000,1.2970E-006
1522.200000,9.7820E-007
1522.400000,2.0970E-006
1522.600000,2.5570E-007
1522.800000,1.6890E-006
1523.000000,7.6840E-007
1523.200000,8.2400E-007
1523.400000,9.5090E-007
1523.600000,1.9630E-006
1523.800000,1.9170E-006
1524.000000,3.4460E-006
1524.200000,2.0250E-006
1524.400000,2.2680E-006
1524.600000,2.3600E-006
1524.800000,2.2690E-007
1525.000000,2.1860E-007
1525.200000,-6.4840E-008
1525.400000,2.5550E-007
1525.600000,1.6080E-006
1525.800000,1.5240E-006
1526.000000,1.8960E-006
1526.200000,2.7150E-006
1526.400000,1.7860E-006
1526.600000,1.5440E-006
1526.800000,2.6330E-006
1527.000000,1.3950E-006
1527.200000,3.4070E-006
1527.400000,6.1400E-006
1527.600000,2.0770E-005
1527.800000,1.3010E-004
1528.000000,4.2900E-003
1528.200000,9.2810E-003
1528.400000,1.5170E-002
1528.600000,2.1180E-002
1528.800000,2.5370E-002
1529.000000,2.6760E-002
1529.200000,2.7990E-002
1529.400000,2.8280E-002
1529.600000,2.7170E-002
1529.800000,2.6960E-002
1530.000000,2.6480E-002
1530.200000,2.5890E-002
1530.400000,2.5420E-002
1530.600000,2.6410E-002
1530.800000,2.7600E-002
1531.000000,2.7700E-002
1531.200000,2.7690E-002
1531.400000,2.8800E-002
1531.600000,2.9380E-002
1531.800000,2.9930E-002
1532.000000,3.1630E-002
1532.200000,3.2930E-002
1532.400000,3.3580E-002
1532.600000,3.3890E-002
1532.800000,3.2790E-002
1533.000000,3.0740E-002
1533.200000,2.8500E-002
1533.400000,2.7650E-002
1533.600000,2.7530E-002
1533.800000,2.7630E-002
1534.000000,2.7290E-002
1534.200000,2.9200E-002
1534.400000,2.9690E-002
1534.600000,2.9410E-002
1534.800000,2.8840E-002
1535.000000,3.1310E-002
1535.200000,3.0780E-002
1535.400000,2.9740E-002
1535.600000,2.9140E-002
1535.800000,3.0360E-002
1536.000000,2.8570E-002
1536.200000,2.7010E-002
1536.400000,2.5960E-002
1536.600000,2.6650E-002
1536.800000,2.5580E-002
1537.000000,2.4140E-002
1537.200000,1.9590E-002
1537.400000,1.4890E-002
1537.600000,9.1320E-003
1537.800000,3.8090E-003
1538.000000,5.3860E-004
1538.200000,3.6120E-004
1538.400000,3.2870E-004
1538.600000,3.1260E-004
1538.800000,2.9960E-004
1539.000000,2.8850E-004
1539.200000,2.7760E-004
1539.400000,2.7400E-004
1539.600000,2.6050E-004
1539.800000,2.5150E-004
1540.000000,2.4780E-004
1540.200000,2.4050E-004
1540.400000,2.3390E-004
1540.600000,2.3690E-004
1540.800000,2.3010E-004
1541.000000,2.3140E-004
1541.200000,2.3050E-004
1541.400000,2.2790E-004
1541.600000,2.2720E-004
1541.800000,2.3210E-004
1542.000000,2.3330E-004
1542.200000,2.3730E-004
1542.400000,2.3700E-004
1542.600000,2.4040E-004
1542.800000,2.3770E-004
1543.000000,2.4100E-004
1543.200000,2.4250E-004
1543.400000,2.5390E-004
1543.600000,3.2320E-004
1543.800000,4.4140E-003
1544.000000,9.9530E-003
1544.200000,1.5670E-002
1544.400000,2.1220E-002
1544.600000,2.6270E-002
1544.800000,2.7030E-002
1545.000000,2.7410E-002
1545.200000,2.7740E-002
1545.400000,2.8280E-002
1545.600000,2.8660E-002
1545.800000,2.9040E-002
1546.000000,2.9420E-002
1546.200000,2.9760E-002
1546.400000,3.0090E-002
1546.600000,3.0430E-002
1546.800000,3.0800E-002
1547.000000,3.1110E-002
1547.200000,3.1440E-002
1547.400000,3.1750E-002
1547.600000,3.2060E-002
1547.800000,3.2360E-002
1548.000000,3.2650E-002
1548.200000,3.2910E-002
1548.400000,3.3140E-002
1548.600000,3.3370E-002
1548.800000,3.3540E-002
1549.000000,3.3720E-002
1549.200000,3.3840E-002
1549.400000,3.3970E-002
1549.600000,3.4030E-002
1549.800000,3.4150E-002
1550.000000,3.4160E-002
1550.200000,3.4170E-002
1550.400000,3.4170E-002
1550.600000,3.4080E-002
1550.800000,3.4030E-002
1551.000000,3.3920E-002
1551.200000,3.3810E-002
1551.400000,3.3650E-002
1551.600000,3.3190E-002
1551.800000,3.2960E-002
1552.000000,3.2710E-002
1552.200000,3.2420E-002
1552.400000,3.2110E-002
1552.600000,3.2050E-002
1552.800000,3.1690E-002
1553.000000,3.1320E-002
1553.200000,3.0950E-002
1553.400000,3.0590E-002
1553.600000,3.0260E-002
1553.800000,2.9820E-002
1554.000000,2.9480E-002
1554.200000,2.9070E-002
1554.400000,2.8660E-002
1554.600000,2.8280E-002
1554.800000,2.7880E-002
1555.000000,2.7490E-002
1555.200000,2.7110E-002
1555.400000,2.6680E-002
1555.600000,2.6270E-002
1555.800000,2.5900E-002
1556.000000,2.5500E-002
1556.200000,2.5120E-002
1556.400000,2.4740E-002
1556.600000,2.4300E-002
1556.800000,2.3860E-002
1557.000000,2.2300E-002
1557.200000,1.7270E-002
1557.400000,1.2250E-002
1557.600000,7.4220E-003
1557.800000,2.6270E-003
1558.000000,3.4450E-004
1558.200000,2.8990E-004
1558.400000,2.7960E-004
1558.600000,2.6490E-004
1558.800000,2.6580E-004
1559.000000,2.6900E-004
1559.200000,2.7900E-004
1559.400000,2.8480E-004
1559.600000,3.0240E-004
1559.800000,3.0070E-004
1560.000000,3.0020E-004
1560.200000,2.8670E-004
1560.400000,2.7640E-004
1560.600000,2.6310E-004
1560.800000,2.5160E-004
1561.000000,2.4130E-004
1561.200000,2.3180E-004
1561.400000,2.2770E-004
1561.600000,2.1460E-004
1561.800000,2.0140E-004
1562.000000,1.9150E-004
1562.200000,1.8950E-004
1562.400000,1.9210E-004
1562.600000,1.8940E-004
1562.800000,1.8670E-004
1563.000000,1.9100E-004
1563.200000,1.8020E-004
1563.400000,1.7170E-004
1563.600000,1.6350E-004
1563.800000,1.5250E-004
1564.000000,1.5280E-004
1564.200000,1.5800E-004
1564.400000,1.5300E-004
1564.600000,1.5920E-004
