File,WaveData20240823_030.csv,
Date/Time,24-08-23/17:01,

Center Wavelength,1550,nm
Span Wavelength,100,nm
Start Wavelength,1500,nm
Stop Wavelength,1600,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.03,nm
Actual Resolution,0.036,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500,nm
Stop,1600,nm
1500.000000,1.9260E-006
1500.200000,1.0540E-006
1500.400000,9.7100E-007
1500.600000,4.4790E-007
1500.800000,-1.1980E-006
1501.000000,-2.2900E-006
1501.200000,1.9380E-006
1501.400000,1.0320E-006
1501.600000,1.6150E-006
1501.800000,-2.1390E-006
1502.000000,4.0800E-006
1502.200000,2.9240E-007
1502.400000,3.0910E-006
1502.600000,-1.6850E-007
1502.800000,4.7940E-006
1503.000000,1.6480E-006
1503.200000,3.1420E-007
1503.400000,3.1970E-006
1503.600000,-3.6730E-007
1503.800000,-4.1470E-006
1504.000000,1.2790E-006
1504.200000,-8.3580E-007
1504.400000,6.8570E-007
1504.600000,-1.5400E-006
1504.800000,2.6890E-006
1505.000000,2.5440E-008
1505.200000,5.0710E-006
1505.400000,-2.2070E-007
1505.600000,-1.9970E-007
1505.800000,-2.6750E-006
1506.000000,2.4020E-006
1506.200000,-3.1740E-006
1506.400000,4.0110E-006
1506.600000,1.0360E-006
1506.800000,6.4160E-009
1507.000000,4.5530E-006
1507.200000,1.0990E-006
1507.400000,-9.5040E-007
1507.600000,3.5790E-006
1507.800000,1.3690E-006
1508.000000,7.9620E-007
1508.200000,1.9260E-006
1508.400000,-1.1530E-006
1508.600000,-1.1190E-006
1508.800000,1.9340E-006
1509.000000,2.2820E-006
1509.200000,-9.3280E-007
1509.400000,-8.6180E-007
1509.600000,5.1810E-007
1509.800000,-3.0970E-006
1510.000000,-4.4530E-007
1510.200000,-1.4160E-006
1510.400000,3.9260E-006
1510.600000,-2.5690E-006
1510.800000,-1.8670E-006
1511.000000,2.0040E-006
1511.200000,-1.5600E-006
1511.400000,1.5060E-006
1511.600000,2.8260E-006
1511.800000,-2.0000E-006
1512.000000,1.6300E-006
1512.200000,2.3490E-006
1512.400000,-6.6090E-007
1512.600000,2.5830E-006
1512.800000,-2.1090E-006
1513.000000,-9.3760E-007
1513.200000,1.7860E-006
1513.400000,1.9170E-006
1513.600000,3.3770E-006
1513.800000,-3.8950E-007
1514.000000,9.0340E-007
1514.200000,6.2720E-007
1514.400000,3.4410E-007
1514.600000,2.0030E-006
1514.800000,-1.1460E-006
1515.000000,2.3520E-007
1515.200000,3.2730E-006
1515.400000,1.2660E-006
1515.600000,6.9800E-007
1515.800000,2.6360E-006
1516.000000,2.2040E-007
1516.200000,1.2160E-006
1516.400000,2.9430E-006
1516.600000,-5.9630E-007
1516.800000,-1.2450E-006
1517.000000,2.1000E-006
1517.200000,1.6270E-006
1517.400000,-4.9220E-007
1517.600000,-1.8790E-006
1517.800000,-2.0890E-006
1518.000000,1.8940E-006
1518.200000,1.1540E-006
1518.400000,-2.1930E-006
1518.600000,1.8850E-007
1518.800000,1.8970E-006
1519.000000,-8.9940E-008
1519.200000,1.5470E-006
1519.400000,-7.1790E-007
1519.600000,-1.0480E-006
1519.800000,1.5480E-006
1520.000000,1.0940E-006
1520.200000,-4.3510E-007
1520.400000,2.4270E-006
1520.600000,-7.0550E-007
1520.800000,5.6920E-007
1521.000000,-2.4860E-006
1521.200000,1.6900E-006
1521.400000,6.1280E-007
1521.600000,-2.7020E-006
1521.800000,4.6780E-007
1522.000000,8.3710E-007
1522.200000,1.0030E-006
1522.400000,4.8620E-006
1522.600000,-8.5020E-007
1522.800000,-1.5700E-006
1523.000000,-3.2790E-006
1523.200000,-8.9190E-007
1523.400000,-5.4030E-007
1523.600000,9.1170E-007
1523.800000,-2.3280E-007
1524.000000,-1.2650E-006
1524.200000,-3.1510E-006
1524.400000,1.5840E-006
1524.600000,1.4870E-006
1524.800000,-2.6340E-007
1525.000000,-3.9980E-006
1525.200000,3.1400E-007
1525.400000,2.5310E-006
1525.600000,7.1760E-007
1525.800000,-6.8040E-007
1526.000000,1.8760E-006
1526.200000,1.5490E-006
1526.400000,8.3390E-007
1526.600000,1.4610E-006
1526.800000,2.1940E-006
1527.000000,-1.6630E-006
1527.200000,1.5450E-006
1527.400000,-5.8360E-007
1527.600000,2.3470E-006
1527.800000,-1.2480E-006
1528.000000,1.4350E-006
1528.200000,-1.7550E-007
1528.400000,7.3620E-005
1528.600000,8.9880E-005
1528.800000,1.0220E-004
1529.000000,1.0640E-004
1529.200000,2.4070E-005
1529.400000,1.1750E-006
1529.600000,-7.7820E-007
1529.800000,5.4330E-006
1530.000000,1.9740E-004
1530.200000,2.2260E-004
1530.400000,2.3690E-004
1530.600000,2.3560E-004
1530.800000,2.0020E-005
1531.000000,2.1980E-006
1531.200000,1.0630E-006
1531.400000,9.5070E-005
1531.600000,3.7570E-004
1531.800000,3.9680E-004
1532.000000,4.0710E-004
1532.200000,2.3260E-004
1532.400000,1.5880E-005
1532.600000,3.7880E-007
1532.800000,7.7740E-007
1533.000000,1.9640E-004
1533.200000,3.6360E-004
1533.400000,3.3890E-004
1533.600000,3.0120E-004
1533.800000,9.8300E-005
1534.000000,7.6200E-006
1534.200000,-1.0370E-006
1534.400000,-2.8780E-006
1534.600000,1.2170E-004
1534.800000,1.3430E-004
1535.000000,1.2400E-004
1535.200000,9.3740E-005
1535.400000,3.7670E-005
1535.600000,4.2370E-007
1535.800000,6.2570E-007
1536.000000,-1.8220E-007
1536.200000,1.3970E-004
1536.400000,1.4810E-004
1536.600000,1.2600E-004
1536.800000,1.0840E-004
1537.000000,2.7660E-005
1537.200000,2.4460E-006
1537.400000,3.7980E-007
1537.600000,1.3720E-006
1537.800000,1.2910E-004
1538.000000,1.2640E-004
1538.200000,1.1640E-004
1538.400000,1.0810E-004
1538.600000,2.0870E-005
1538.800000,3.4870E-006
1539.000000,1.8200E-007
1539.200000,1.3720E-006
1539.400000,1.0220E-004
1539.600000,1.0590E-004
1539.800000,1.0330E-004
1540.000000,9.3800E-005
1540.200000,1.3110E-005
1540.400000,-5.8450E-007
1540.600000,3.6830E-006
1540.800000,-1.0670E-006
1541.000000,1.0390E-004
1541.200000,1.0790E-004
1541.400000,1.1080E-004
1541.600000,9.4880E-005
1541.800000,1.0060E-005
1542.000000,1.0800E-006
1542.200000,3.4030E-007
1542.400000,5.6110E-006
1542.600000,1.1160E-004
1542.800000,1.0960E-004
1543.000000,1.1070E-004
1543.200000,9.1360E-005
1543.400000,9.6670E-006
1543.600000,1.4690E-006
1543.800000,-3.1610E-006
1544.000000,4.6860E-006
1544.200000,1.0160E-004
1544.400000,1.0050E-004
1544.600000,1.0860E-004
1544.800000,8.1010E-005
1545.000000,7.9170E-006
1545.200000,3.1370E-006
1545.400000,3.7020E-006
1545.600000,6.7920E-006
1545.800000,1.0230E-004
1546.000000,1.1360E-004
1546.200000,1.1340E-004
1546.400000,6.7850E-005
1546.600000,9.1010E-006
1546.800000,-6.8290E-007
1547.000000,-3.6650E-007
1547.200000,2.7350E-006
1547.400000,1.1150E-004
1547.600000,1.1330E-004
1547.800000,1.1230E-004
1548.000000,7.9760E-005
1548.200000,4.9970E-006
1548.400000,1.6410E-006
1548.600000,1.1380E-006
1548.800000,3.2200E-006
1549.000000,9.5660E-005
1549.200000,9.6630E-005
1549.400000,9.7330E-005
1549.600000,6.3010E-005
1549.800000,6.8470E-006
1550.000000,2.6790E-006
1550.200000,1.1830E-006
1550.400000,5.5340E-006
1550.600000,9.0680E-005
1550.800000,9.7280E-005
1551.000000,9.6990E-005
1551.200000,7.3510E-005
1551.400000,7.0030E-006
1551.600000,6.1550E-007
1551.800000,-8.7660E-008
1552.000000,3.5950E-006
1552.200000,1.0940E-004
1552.400000,1.0620E-004
1552.600000,1.0370E-004
1552.800000,7.4850E-005
1553.000000,6.9470E-006
1553.200000,-1.2170E-006
1553.400000,2.0390E-007
1553.600000,2.1520E-006
1553.800000,1.0440E-004
1554.000000,1.0360E-004
1554.200000,1.0710E-004
1554.400000,8.3020E-005
1554.600000,8.7690E-006
1554.800000,8.8260E-007
1555.000000,7.2240E-008
1555.200000,-1.1440E-006
1555.400000,1.1790E-004
1555.600000,1.2050E-004
1555.800000,1.1360E-004
1556.000000,1.0420E-004
1556.200000,1.3250E-005
1556.400000,2.9330E-006
1556.600000,1.4160E-006
1556.800000,1.6540E-006
1557.000000,1.0060E-004
1557.200000,1.0110E-004
1557.400000,1.0000E-004
1557.600000,9.0870E-005
1557.800000,1.3320E-005
1558.000000,7.9380E-007
1558.200000,-1.1160E-006
1558.400000,-4.2490E-006
1558.600000,1.0060E-004
1558.800000,1.1180E-004
1559.000000,1.1000E-004
1559.200000,9.5100E-005
1559.400000,2.1100E-005
1559.600000,-1.3880E-006
1559.800000,1.0480E-006
1560.000000,2.7570E-006
1560.200000,1.0770E-004
1560.400000,1.2110E-004
1560.600000,1.1560E-004
1560.800000,1.1580E-004
1561.000000,2.8630E-005
1561.200000,-1.8410E-007
1561.400000,1.2430E-006
1561.600000,5.3710E-006
1561.800000,1.0030E-004
1562.000000,1.1960E-004
1562.200000,1.0700E-004
1562.400000,1.0620E-004
1562.600000,3.9800E-005
1562.800000,1.8090E-006
1563.000000,-3.8740E-006
1563.200000,3.2000E-006
1563.400000,7.2080E-005
1563.600000,1.1010E-004
1563.800000,1.0580E-004
