File,WaveData20240911_004.csv,
Date/Time,24-09-11/18:30,

Trace,A
Center Wavelength,1550,nm
Span Wavelength,60,nm
Start Wavelength,1520,nm
Stop Wavelength,1580,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.068,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520,nm
Stop,1580,nm

Wavelength(A),Level(A)
1520.000000,1.1850E-006
1520.120000,7.4010E-007
1520.240000,2.3870E-006
1520.360000,2.6530E-006
1520.480000,1.3160E-006
1520.600000,2.7680E-006
1520.720000,2.0180E-006
1520.840000,3.1450E-006
1520.960000,1.9790E-006
1521.080000,1.6210E-006
1521.200000,9.2670E-007
1521.320000,2.4980E-006
1521.440000,1.4580E-006
1521.560000,2.5120E-006
1521.680000,2.1260E-006
1521.800000,2.2440E-006
1521.920000,2.3320E-007
1522.040000,2.4650E-006
1522.160000,1.4830E-006
1522.280000,5.1670E-007
1522.400000,3.3660E-006
1522.520000,1.3800E-006
1522.640000,9.6200E-007
1522.760000,2.7600E-006
1522.880000,5.1160E-007
1523.000000,8.7480E-007
1523.120000,9.1730E-007
1523.240000,1.7100E-006
1523.360000,7.6020E-007
1523.480000,2.1690E-006
1523.600000,1.4000E-006
1523.720000,1.5730E-006
1523.840000,4.5940E-007
1523.960000,2.1410E-006
1524.080000,2.7630E-006
1524.200000,2.5430E-006
1524.320000,1.4240E-006
1524.440000,1.7900E-006
1524.560000,6.5360E-007
1524.680000,9.1340E-007
1524.800000,8.4890E-007
1524.920000,2.5440E-006
1525.040000,2.9810E-006
1525.160000,2.0550E-007
1525.280000,2.2440E-006
1525.400000,-4.6720E-007
1525.520000,7.3400E-007
1525.640000,1.6080E-006
1525.760000,2.6600E-006
1525.880000,1.8310E-006
1526.000000,1.5800E-006
1526.120000,1.7240E-006
1526.240000,2.1380E-006
1526.360000,1.8330E-006
1526.480000,5.9900E-007
1526.600000,4.7110E-007
1526.720000,1.4190E-006
1526.840000,2.0170E-006
1526.960000,1.4920E-006
1527.080000,1.6110E-006
1527.200000,2.1050E-006
1527.320000,2.7730E-006
1527.440000,-2.0440E-007
1527.560000,2.8990E-006
1527.680000,-3.0140E-007
1527.800000,2.4680E-006
1527.920000,3.8830E-007
1528.040000,1.3270E-006
1528.160000,3.0830E-006
1528.280000,7.0510E-004
1528.400000,1.1580E-003
1528.520000,1.2620E-003
1528.640000,1.3660E-003
1528.760000,1.4710E-003
1528.880000,1.5810E-003
1529.000000,1.6100E-003
1529.120000,1.4370E-003
1529.240000,1.5460E-003
1529.360000,1.6750E-003
1529.480000,1.7990E-003
1529.600000,1.9250E-003
1529.720000,2.0450E-003
1529.840000,1.5140E-003
1529.960000,1.4310E-003
1530.080000,1.5360E-003
1530.200000,1.6210E-003
1530.320000,1.7130E-003
1530.440000,1.8290E-003
1530.560000,2.1110E-003
1530.680000,1.5380E-003
1530.800000,1.6920E-003
1530.920000,1.7760E-003
1531.040000,1.8430E-003
1531.160000,1.9330E-003
1531.280000,2.0180E-003
1531.400000,2.0580E-003
1531.520000,2.1400E-003
1531.640000,2.2170E-003
1531.760000,2.2430E-003
1531.880000,2.2700E-003
1532.000000,2.3210E-003
1532.120000,2.3300E-003
1532.240000,2.3410E-003
1532.360000,2.3450E-003
1532.480000,2.3170E-003
1532.600000,2.3550E-003
1532.720000,2.3050E-003
1532.840000,2.2530E-003
1532.960000,2.2120E-003
1533.080000,2.1780E-003
1533.200000,2.0540E-003
1533.320000,1.9800E-003
1533.440000,1.8900E-003
1533.560000,1.7670E-003
1533.680000,1.8640E-003
1533.800000,2.5360E-003
1533.920000,2.3770E-003
1534.040000,2.1990E-003
1534.160000,2.0360E-003
1534.280000,1.8530E-003
1534.400000,1.6910E-003
1534.520000,2.5120E-003
1534.640000,2.7430E-003
1534.760000,2.4690E-003
1534.880000,2.2640E-003
1535.000000,2.0300E-003
1535.120000,1.8230E-003
1535.240000,1.8400E-003
1535.360000,2.8320E-003
1535.480000,2.6010E-003
1535.600000,2.3480E-003
1535.720000,2.1020E-003
1535.840000,1.8860E-003
1535.960000,1.7020E-003
1536.080000,2.0150E-003
1536.200000,2.1620E-003
1536.320000,1.9620E-003
1536.440000,1.7810E-003
1536.560000,1.6180E-003
1536.680000,1.4850E-003
1536.800000,1.4560E-003
1536.920000,2.3630E-003
1537.040000,2.2930E-003
1537.160000,2.1320E-003
1537.280000,1.9740E-003
1537.400000,1.5410E-003
1537.520000,1.2180E-004
1537.640000,3.5550E-005
1537.760000,3.0510E-005
1537.880000,2.9960E-005
1538.000000,2.6460E-005
1538.120000,2.5670E-005
1538.240000,2.4330E-005
1538.360000,2.3220E-005
1538.480000,2.0810E-005
1538.600000,2.1130E-005
1538.720000,2.2260E-005
1538.840000,1.9930E-005
1538.960000,2.0570E-005
1539.080000,1.8610E-005
1539.200000,1.8950E-005
1539.320000,1.9740E-005
1539.440000,1.9640E-005
1539.560000,1.9960E-005
