File,WaveData20240823_037.csv,
Date/Time,24-08-23/17:06,

Center Wavelength,1550,nm
Span Wavelength,50,nm
Start Wavelength,1525,nm
Stop Wavelength,1575,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.03,nm
Actual Resolution,0.036,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1525,nm
Stop,1575,nm
1525.000000,3.1770E-006
1525.100000,1.3240E-006
1525.200000,1.0100E-007
1525.300000,2.5680E-007
1525.400000,2.3970E-006
1525.500000,2.8370E-006
1525.600000,2.6960E-006
1525.700000,1.8500E-006
1525.800000,-4.0230E-006
1525.900000,4.1030E-007
1526.000000,1.0570E-006
1526.100000,3.4530E-006
1526.200000,1.4810E-006
1526.300000,2.1470E-006
1526.400000,-1.3840E-006
1526.500000,-9.3700E-007
1526.600000,2.3710E-006
1526.700000,-6.2320E-007
1526.800000,-1.7550E-006
1526.900000,1.6480E-006
1527.000000,-6.0340E-007
1527.100000,-2.1940E-009
1527.200000,4.4380E-006
1527.300000,8.5150E-007
1527.400000,-7.6140E-007
1527.500000,-2.0400E-007
1527.600000,-1.2310E-006
1527.700000,1.5820E-006
1527.800000,-1.2530E-006
1527.900000,-1.1120E-006
1528.000000,-9.6990E-007
1528.100000,-8.4930E-007
1528.200000,5.1970E-007
1528.300000,4.0620E-004
1528.400000,6.2290E-004
1528.500000,6.7220E-004
1528.600000,7.2580E-004
1528.700000,7.6180E-004
1528.800000,8.1130E-004
1528.900000,8.6940E-004
1529.000000,8.8310E-004
1529.100000,7.0130E-004
1529.200000,7.2190E-004
1529.300000,7.6360E-004
1529.400000,8.0910E-004
1529.500000,8.5490E-004
1529.600000,9.1710E-004
1529.700000,9.6990E-004
1529.800000,9.0110E-004
1529.900000,6.3550E-004
1530.000000,6.2360E-004
1530.100000,6.6680E-004
1530.200000,7.0570E-004
1530.300000,7.4090E-004
1530.400000,7.7330E-004
1530.500000,8.2020E-004
1530.600000,8.8960E-004
1530.700000,6.9130E-004
1530.800000,7.3230E-004
1530.900000,7.7880E-004
1531.000000,8.1050E-004
1531.100000,8.5910E-004
1531.200000,8.7720E-004
1531.300000,8.2020E-004
1531.400000,8.1020E-004
1531.500000,8.0400E-004
1531.600000,8.2590E-004
1531.700000,8.5730E-004
1531.800000,8.6040E-004
1531.900000,8.8560E-004
1532.000000,9.0290E-004
1532.100000,8.9240E-004
1532.200000,9.8210E-004
1532.300000,1.0160E-003
1532.400000,1.0340E-003
1532.500000,1.0180E-003
1532.600000,1.0250E-003
1532.700000,1.0260E-003
1532.800000,1.0030E-003
1532.900000,9.8810E-004
1533.000000,8.6520E-004
1533.100000,8.2340E-004
1533.200000,8.1150E-004
1533.300000,7.8530E-004
1533.400000,7.3890E-004
1533.500000,7.2350E-004
1533.600000,6.8710E-004
1533.700000,6.9510E-004
1533.800000,9.6510E-004
1533.900000,9.5030E-004
1534.000000,8.7860E-004
1534.100000,8.2130E-004
1534.200000,7.8510E-004
1534.300000,7.1520E-004
1534.400000,6.6420E-004
1534.500000,7.6770E-004
1534.600000,1.0950E-003
1534.700000,1.0320E-003
1534.800000,9.6170E-004
1534.900000,8.7540E-004
1535.000000,8.0800E-004
1535.100000,7.2320E-004
1535.200000,6.7370E-004
1535.300000,8.4760E-004
1535.400000,1.1140E-003
1535.500000,1.0380E-003
1535.600000,9.3260E-004
1535.700000,8.6920E-004
1535.800000,7.9630E-004
1535.900000,7.2300E-004
1536.000000,6.6090E-004
1536.100000,8.1920E-004
1536.200000,9.4950E-004
1536.300000,8.6900E-004
1536.400000,7.9590E-004
1536.500000,7.4530E-004
1536.600000,6.8800E-004
1536.700000,6.3450E-004
1536.800000,5.9880E-004
1536.900000,7.7810E-004
1537.000000,8.5510E-004
1537.100000,8.0710E-004
1537.200000,7.5180E-004
1537.300000,7.1890E-004
1537.400000,6.4470E-004
1537.500000,1.7530E-004
1537.600000,2.4230E-005
1537.700000,1.5430E-005
1537.800000,1.3200E-005
1537.900000,1.0640E-005
1538.000000,9.2950E-006
1538.100000,1.1740E-005
1538.200000,1.1050E-005
1538.300000,7.8860E-006
1538.400000,5.7170E-006
1538.500000,9.0710E-006
1538.600000,1.0440E-005
1538.700000,1.0440E-005
1538.800000,7.9120E-006
1538.900000,1.1650E-005
1539.000000,8.3420E-006
1539.100000,9.7120E-006
1539.200000,8.3910E-006
1539.300000,8.6700E-006
1539.400000,7.8880E-006
1539.500000,6.9370E-006
1539.600000,8.6230E-006
1539.700000,4.4530E-006
1539.800000,8.9420E-006
1539.900000,7.3850E-006
1540.000000,7.4660E-006
1540.100000,9.6150E-006
1540.200000,7.4870E-006
1540.300000,8.6510E-006
1540.400000,5.0190E-006
1540.500000,7.6280E-006
1540.600000,8.8850E-006
1540.700000,6.1720E-006
1540.800000,7.8500E-006
1540.900000,5.2180E-006
1541.000000,1.0720E-005
1541.100000,7.3260E-006
1541.200000,1.0030E-005
1541.300000,5.8590E-006
1541.400000,8.4520E-006
1541.500000,5.6650E-006
1541.600000,1.1210E-005
1541.700000,7.1840E-006
1541.800000,6.5190E-006
1541.900000,7.7780E-006
1542.000000,5.8020E-006
1542.100000,9.9450E-006
1542.200000,7.9690E-006
1542.300000,7.6780E-006
1542.400000,4.3670E-006
1542.500000,8.7230E-006
1542.600000,9.8210E-006
1542.700000,7.6160E-006
1542.800000,9.5620E-006
1542.900000,4.8210E-006
1543.000000,7.6670E-006
1543.100000,5.6430E-006
1543.200000,8.5400E-006
1543.300000,5.9660E-006
1543.400000,8.2120E-006
1543.500000,6.9090E-006
