File,WaveData20240911_001.csv,
Date/Time,24-09-11/18:29,

Trace,A
Center Wavelength,1550,nm
Span Wavelength,60,nm
Start Wavelength,1520,nm
Stop Wavelength,1580,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.5,nm
Actual Resolution,0.473,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520,nm
Stop,1580,nm

Wavelength(A),Level(A)
1520.000000,1.8450E-006
1520.120000,-6.4910E-007
1520.240000,3.2100E-006
1520.360000,1.0790E-006
1520.480000,4.9000E-007
1520.600000,2.2460E-006
1520.720000,1.5040E-006
1520.840000,1.0450E-006
1520.960000,1.2490E-006
1521.080000,2.5970E-006
1521.200000,1.3190E-007
1521.320000,2.1990E-006
1521.440000,2.2310E-006
1521.560000,2.1490E-006
1521.680000,2.0590E-006
1521.800000,1.3010E-006
1521.920000,1.2610E-006
1522.040000,2.4720E-006
1522.160000,5.6420E-007
1522.280000,3.3310E-006
1522.400000,8.0500E-007
1522.520000,1.5770E-006
1522.640000,1.7470E-006
1522.760000,1.5310E-006
1522.880000,2.9140E-006
1523.000000,2.4610E-006
1523.120000,1.8170E-006
1523.240000,2.3240E-006
1523.360000,3.4650E-006
1523.480000,2.3750E-006
1523.600000,7.7990E-007
1523.720000,2.7440E-006
1523.840000,2.6690E-006
1523.960000,1.6870E-006
1524.080000,2.8470E-006
1524.200000,3.3930E-006
1524.320000,3.0930E-006
1524.440000,1.6410E-006
1524.560000,1.6080E-006
1524.680000,1.8060E-006
1524.800000,1.7100E-006
1524.920000,1.2110E-006
1525.040000,2.7070E-006
1525.160000,-8.4530E-008
1525.280000,1.9170E-006
1525.400000,1.3690E-006
1525.520000,2.1400E-006
1525.640000,2.1800E-006
1525.760000,1.2270E-006
1525.880000,2.2430E-006
1526.000000,1.5540E-006
1526.120000,1.4940E-006
1526.240000,1.1100E-006
1526.360000,1.2360E-006
1526.480000,2.7360E-006
1526.600000,8.8050E-007
1526.720000,1.8980E-006
1526.840000,6.8250E-007
1526.960000,2.6900E-006
1527.080000,1.8380E-007
1527.200000,2.8980E-006
1527.320000,1.2930E-006
1527.440000,1.8990E-006
1527.560000,1.9300E-006
1527.680000,3.0880E-006
1527.800000,2.7810E-006
1527.920000,9.4100E-006
1528.040000,4.5720E-004
1528.160000,2.5050E-003
1528.280000,4.8010E-003
1528.400000,7.2610E-003
1528.520000,9.3650E-003
1528.640000,1.0260E-002
1528.760000,1.1070E-002
1528.880000,1.1300E-002
1529.000000,1.1470E-002
1529.120000,1.1660E-002
1529.240000,1.1780E-002
1529.360000,1.2510E-002
1529.480000,1.3480E-002
1529.600000,1.3790E-002
1529.720000,1.3180E-002
1529.840000,1.2550E-002
1529.960000,1.1680E-002
1530.080000,1.1480E-002
1530.200000,1.2290E-002
1530.320000,1.3080E-002
1530.440000,1.3290E-002
1530.560000,1.3330E-002
1530.680000,1.3120E-002
1530.800000,1.2810E-002
1530.920000,1.3330E-002
1531.040000,1.3810E-002
1531.160000,1.4280E-002
1531.280000,1.5010E-002
1531.400000,1.5450E-002
1531.520000,1.5880E-002
1531.640000,1.6520E-002
1531.760000,1.6740E-002
1531.880000,1.6910E-002
1532.000000,1.7290E-002
1532.120000,1.7420E-002
1532.240000,1.7360E-002
1532.360000,1.7540E-002
1532.480000,1.7440E-002
1532.600000,1.7190E-002
1532.720000,1.7190E-002
1532.840000,1.6910E-002
1532.960000,1.6390E-002
1533.080000,1.6060E-002
1533.200000,1.5490E-002
1533.320000,1.4630E-002
1533.440000,1.4140E-002
1533.560000,1.4680E-002
1533.680000,1.5510E-002
1533.800000,1.6450E-002
1533.920000,1.7220E-002
1534.040000,1.6330E-002
1534.160000,1.5100E-002
1534.280000,1.4610E-002
1534.400000,1.5750E-002
1534.520000,1.7070E-002
1534.640000,1.8250E-002
1534.760000,1.8290E-002
1534.880000,1.6720E-002
1535.000000,1.5220E-002
1535.120000,1.5450E-002
1535.240000,1.6620E-002
1535.360000,1.7670E-002
1535.480000,1.8430E-002
1535.600000,1.7460E-002
1535.720000,1.5770E-002
1535.840000,1.4400E-002
1535.960000,1.4400E-002
1536.080000,1.4530E-002
1536.200000,1.4680E-002
1536.320000,1.4490E-002
1536.440000,1.3320E-002
1536.560000,1.2110E-002
1536.680000,1.2350E-002
1536.800000,1.3620E-002
1536.920000,1.4840E-002
1537.040000,1.5980E-002
1537.160000,1.5720E-002
1537.280000,1.2310E-002
1537.400000,8.3630E-003
1537.520000,4.6410E-003
1537.640000,1.2300E-003
1537.760000,2.3190E-004
1537.880000,2.0520E-004
1538.000000,1.8940E-004
1538.120000,1.7760E-004
1538.240000,1.7250E-004
1538.360000,1.5960E-004
1538.480000,1.5720E-004
1538.600000,1.4970E-004
1538.720000,1.4750E-004
1538.840000,1.4300E-004
1538.960000,1.4600E-004
1539.080000,1.4120E-004
1539.200000,1.3810E-004
1539.320000,1.3790E-004
1539.440000,1.3470E-004
1539.560000,1.3010E-004
