File,w0sa250623_55
,
Center Wavelength,1550
Span Wavelength,50
Start Wavelength,1525.0
Stop Wavelength,1575.0
Resolution,0.03
Sampling Points,501
,
Wavelength(A),Level(A)
1525.0,3.271888328819922e-06
1525.1,3.271888328819922e-06
1525.1999999999998,3.271888328819922e-06
1525.2999999999997,3.271888328819922e-06
1525.3999999999996,3.271888328819922e-06
1525.4999999999995,3.271888328819922e-06
1525.5999999999995,3.271888328819922e-06
1525.6999999999994,3.271888328819922e-06
1525.7999999999993,3.271888328819922e-06
1525.8999999999992,3.271888328819922e-06
1525.999999999999,3.271888328819922e-06
1526.099999999999,3.271888328819922e-06
1526.199999999999,3.271888328819922e-06
1526.2999999999988,3.271888328819922e-06
1526.3999999999987,3.271888328819922e-06
1526.4999999999986,3.271888328819922e-06
1526.5999999999985,3.271888328819922e-06
1526.6999999999985,3.271888328819922e-06
1526.7999999999984,3.271888328819922e-06
1526.8999999999983,3.271888328819922e-06
1526.9999999999982,3.271888328819922e-06
1527.099999999998,3.271888328819922e-06
1527.199999999998,3.271888328819922e-06
1527.299999999998,3.271888328819922e-06
1527.3999999999978,3.271888328819922e-06
1527.4999999999977,3.271888328819922e-06
1527.5999999999976,3.271888328819922e-06
1527.6999999999975,3.271888328819922e-06
1527.7999999999975,3.271888328819922e-06
1527.8999999999974,3.271888328819922e-06
1527.9999999999973,3.271888328819922e-06
1528.0999999999972,3.271888328819922e-06
1528.199999999997,0.00044917912614548877
1528.299999999997,0.000478765001628746
1528.399999999997,0.0005101854162301643
1528.4999999999968,0.0005430899168959632
1528.5999999999967,0.000578776405697134
1528.6999999999966,0.0006166395278944733
1528.7999999999965,0.0006560957914437119
1528.8999999999965,0.0006976205207374992
1528.9999999999964,0.0006387086950185226
1529.0999999999963,0.0006263387681809538
1529.1999999999962,0.000665342817350337
1529.299999999996,0.000706623132233926
1529.399999999996,0.0007495825974420118
1529.499999999996,0.0007940493673434445
1529.5999999999958,0.0008396502840217365
1529.6999999999957,0.0008891275936457654
1529.7999999999956,0.0005932333958316458
1529.8999999999955,0.0006264535500416448
1529.9999999999955,0.0006612094998386319
1530.0999999999954,0.0006966589838824604
1530.1999999999953,0.0007332138512494365
1530.2999999999952,0.000770476816786897
1530.399999999995,0.0008086857117125592
1530.499999999995,0.0008465524122250558
1530.599999999995,0.0007026369273483699
1530.6999999999948,0.0007340346144691352
1530.7999999999947,0.0007661556290669465
1530.8999999999946,0.0007972560308820631
1530.9999999999945,0.0008276564996571791
1531.0999999999945,0.0008567946915682044
1531.1999999999944,0.000884834105505998
1531.2999999999943,0.0009107029232964248
1531.3999999999942,0.0009315426890104186
1531.499999999994,0.0009550918372086643
1531.599999999994,0.0009788247918831293
1531.699999999994,0.0010002864279510285
1531.7999999999938,0.0010180023141124071
1531.8999999999937,0.0010322475140673627
1531.9999999999936,0.0010431287047270206
1532.0999999999935,0.0010503677158612656
1532.1999999999935,0.001056418074987339
1532.2999999999934,0.0010596781366192835
1532.3999999999933,0.0010597296107028983
1532.4999999999932,0.0010569817691491008
1532.599999999993,0.0010488866019715565
1532.699999999993,0.0010355631215632282
1532.799999999993,0.0010175428438495729
1532.8999999999928,0.0009958976261173161
1532.9999999999927,0.000972423671970673
1533.0999999999926,0.0009464530470079831
1533.1999999999925,0.000916772762028627
1533.2999999999925,0.0008850463542369656
1533.3999999999924,0.000849949279599949
1533.4999999999923,0.0008123601327845015
1533.5999999999922,0.0007728615178315189
1533.699999999992,0.00105209400689747
1533.799999999992,0.0010960627034851866
1533.899999999992,0.0010332731023671815
1533.9999999999918,0.0009706219074436266
1534.0999999999917,0.0009086448831478109
1534.1999999999916,0.0008460231258357335
1534.2999999999915,0.0007870752575483451
1534.3999999999915,0.0007287354044123678
1534.4999999999914,0.0013431614794043327
1534.5999999999913,0.0012383095445938543
1534.6999999999912,0.0011414421641550783
1534.799999999991,0.001049969705945263
1534.899999999991,0.000962354806537457
1534.999999999991,0.0008827987107827027
1535.0999999999908,0.0008075627759381561
1535.1999999999907,0.000736559450254829
1535.2999999999906,0.0013446091150858819
1535.3999999999905,0.0012279754351162508
1535.4999999999905,0.0011221797715747163
1535.5999999999904,0.0010269729481035988
1535.6999999999903,0.0009380432080642106
1535.7999999999902,0.0008582322825601913
1535.89999999999,0.0007855021306147992
1535.99999999999,0.000719470159470731
1536.09999999999,0.001044479512863726
1536.1999999999898,0.0009574015755561667
1536.2999999999897,0.0008800228709749213
1536.3999999999896,0.00081100562029348
1536.4999999999895,0.0007473630133652629
1536.5999999999894,0.000690937077112846
1536.6999999999894,0.000640348490241707
1536.7999999999893,0.0005949796110728783
1536.8999999999892,0.0011052057712981126
1536.999999999989,0.0010300752546216331
1537.099999999989,0.0009633837261246147
1537.199999999989,0.0009033028534067501
1537.2999999999888,0.0008504856866620187
1537.3999999999887,0.0006441144754944616
1537.4999999999886,1.5165831208427278e-05
1537.5999999999885,1.4369899559478916e-05
1537.6999999999884,1.3643571783141357e-05
1537.7999999999884,1.2982689914080896e-05
1537.8999999999883,1.2392453703886331e-05
1537.9999999999882,1.1846105969041411e-05
1538.099999999988,1.1355607847416243e-05
1538.199999999988,1.090984441643352e-05
1538.299999999988,1.050496233082822e-05
1538.3999999999878,1.0132838878235325e-05
1538.4999999999877,9.78912020945195e-06
1538.5999999999876,9.471819087998963e-06
1538.6999999999875,9.186956492445118e-06
1538.7999999999874,8.922073878620776e-06
1538.8999999999874,8.679032115059875e-06
1538.9999999999873,8.459198525873381e-06
1539.0999999999872,8.271670040840031e-06
1539.199999999987,8.09734947706088e-06
1539.299999999987,7.935560050963578e-06
1539.399999999987,7.792181144171046e-06
1539.4999999999868,7.65210774745298e-06
1539.5999999999867,7.526413838368815e-06
1539.6999999999866,7.412543769993284e-06
1539.7999999999865,7.300260080434324e-06
1539.8999999999864,7.21112889835448e-06
1539.9999999999864,7.133893873643491e-06
1540.0999999999863,7.057505932601234e-06
1540.1999999999862,6.992924935221473e-06
1540.299999999986,6.940256486462125e-06
1540.399999999986,6.885951452477551e-06
1540.499999999986,6.8363312502114e-06
1540.5999999999858,6.790000153494837e-06
1540.6999999999857,6.762407086509468e-06
1540.7999999999856,6.739363441169544e-06
1540.8999999999855,6.7154395664289145e-06
1540.9999999999854,6.709038585873752e-06
1541.0999999999854,6.7014332174395004e-06
1541.1999999999853,6.690176153000503e-06
1541.2999999999852,6.686312546166342e-06
1541.399999999985,6.676912548986809e-06
1541.499999999985,6.675226837280478e-06
1541.599999999985,6.688008981694126e-06
1541.6999999999848,6.6943102968833364e-06
1541.7999999999847,6.711066035424253e-06
1541.8999999999846,6.730146631845556e-06
1541.9999999999845,6.7526204252417324e-06
1542.0999999999844,6.773479846199634e-06
1542.1999999999844,6.792958605020969e-06
1542.2999999999843,6.816401136154581e-06
1542.3999999999842,6.832305506752439e-06
1542.499999999984,6.866566098745454e-06
1542.599999999984,6.902117775235958e-06
1542.699999999984,6.934364864090784e-06
1542.7999999999838,6.977422463971865e-06
1542.8999999999837,7.012850740505304e-06
1542.9999999999836,7.048325297857414e-06
1543.0999999999835,7.082163904545067e-06
1543.1999999999834,7.123379237885703e-06
1543.2999999999834,7.158116799984264e-06
1543.3999999999833,7.2000731995714285e-06
1543.4999999999832,7.2409956394871115e-06
1543.599999999983,7.287420824311643e-06
1543.699999999983,7.342239317496234e-06
1543.799999999983,7.382873886251999e-06
1543.8999999999828,7.4220360994641e-06
1543.9999999999827,7.460153010525065e-06
1544.0999999999826,7.507175829650861e-06
1544.1999999999825,7.553607320196471e-06
1544.2999999999824,0.0007611051692414966
1544.3999999999824,0.0007664626820720516
1544.4999999999823,0.0007722754675534747
1544.5999999999822,0.000777467927294556
1544.699999999982,0.000783113862667005
1544.799999999982,0.0007881651888789491
1544.899999999982,0.000793121870347347
1544.9999999999818,0.0007981976992303109
1545.0999999999817,0.0008031075738609074
1545.1999999999816,0.0008078949621230922
1545.2999999999815,0.0008137792213537055
