File,WaveData20240823_035.csv,
Date/Time,24-08-23/17:06,

Center Wavelength,1550,nm
Span Wavelength,50,nm
Start Wavelength,1525,nm
Stop Wavelength,1575,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.07,nm
Actual Resolution,0.068,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1525,nm
Stop,1575,nm
1525.000000,-1.1350E-007
1525.100000,-5.1840E-007
1525.200000,7.5460E-007
1525.300000,9.1940E-009
1525.400000,-1.5640E-007
1525.500000,9.2300E-007
1525.600000,5.1830E-007
1525.700000,4.8760E-007
1525.800000,1.7830E-006
1525.900000,-1.5630E-006
1526.000000,1.0510E-006
1526.100000,-4.9880E-007
1526.200000,4.9060E-007
1526.300000,-1.0880E-006
1526.400000,-1.1260E-006
1526.500000,1.0220E-009
1526.600000,8.5450E-007
1526.700000,4.7320E-007
1526.800000,2.6670E-007
1526.900000,1.5360E-006
1527.000000,4.8340E-007
1527.100000,7.1950E-007
1527.200000,-9.8840E-007
1527.300000,6.4390E-007
1527.400000,1.3690E-007
1527.500000,1.3720E-006
1527.600000,-8.6170E-007
1527.700000,7.8800E-007
1527.800000,-3.2700E-008
1527.900000,-3.2600E-007
1528.000000,2.7390E-007
1528.100000,-4.8230E-007
1528.200000,4.1440E-006
1528.300000,9.2800E-004
1528.400000,1.4580E-003
1528.500000,1.5720E-003
1528.600000,1.6820E-003
1528.700000,1.7780E-003
1528.800000,1.8970E-003
1528.900000,2.0230E-003
1529.000000,2.0220E-003
1529.100000,1.6490E-003
1529.200000,1.6800E-003
1529.300000,1.7860E-003
1529.400000,1.9140E-003
1529.500000,2.0120E-003
1529.600000,2.1430E-003
1529.700000,2.2590E-003
1529.800000,2.0230E-003
1529.900000,1.4500E-003
1530.000000,1.4960E-003
1530.100000,1.5820E-003
1530.200000,1.6540E-003
1530.300000,1.7500E-003
1530.400000,1.8320E-003
1530.500000,1.9080E-003
1530.600000,2.0040E-003
1530.700000,1.6050E-003
1530.800000,1.7270E-003
1530.900000,1.8250E-003
1531.000000,1.9080E-003
1531.100000,1.9790E-003
1531.200000,2.0540E-003
1531.300000,1.9140E-003
1531.400000,1.8450E-003
1531.500000,1.8790E-003
1531.600000,1.9540E-003
1531.700000,1.9990E-003
1531.800000,2.0430E-003
1531.900000,2.0950E-003
1532.000000,2.0800E-003
1532.100000,2.1240E-003
1532.200000,2.3230E-003
1532.300000,2.3720E-003
1532.400000,2.4060E-003
1532.500000,2.4000E-003
1532.600000,2.3930E-003
1532.700000,2.3720E-003
1532.800000,2.3460E-003
1532.900000,2.2720E-003
1533.000000,2.0180E-003
1533.100000,1.9530E-003
1533.200000,1.8780E-003
1533.300000,1.8100E-003
1533.400000,1.7540E-003
1533.500000,1.6720E-003
1533.600000,1.5840E-003
1533.700000,1.7090E-003
1533.800000,2.2570E-003
1533.900000,2.2020E-003
1534.000000,2.0680E-003
1534.100000,1.9400E-003
1534.200000,1.7970E-003
1534.300000,1.6850E-003
1534.400000,1.5460E-003
1534.500000,1.8830E-003
1534.600000,2.5820E-003
1534.700000,2.4110E-003
1534.800000,2.2120E-003
1534.900000,2.0370E-003
1535.000000,1.8830E-003
1535.100000,1.6990E-003
1535.200000,1.5800E-003
1535.300000,2.0710E-003
1535.400000,2.6090E-003
1535.500000,2.4090E-003
1535.600000,2.2000E-003
1535.700000,2.0250E-003
1535.800000,1.8500E-003
1535.900000,1.6990E-003
1536.000000,1.5630E-003
1536.100000,1.9530E-003
1536.200000,2.2120E-003
1536.300000,2.0310E-003
1536.400000,1.8710E-003
1536.500000,1.7420E-003
1536.600000,1.5940E-003
1536.700000,1.4860E-003
1536.800000,1.4080E-003
1536.900000,1.8440E-003
1537.000000,2.0120E-003
1537.100000,1.8780E-003
1537.200000,1.7610E-003
1537.300000,1.6520E-003
1537.400000,1.4260E-003
1537.500000,2.6880E-004
1537.600000,3.3220E-005
1537.700000,2.8580E-005
1537.800000,2.9170E-005
1537.900000,2.5100E-005
1538.000000,2.6690E-005
1538.100000,2.1990E-005
1538.200000,2.6230E-005
1538.300000,2.3600E-005
1538.400000,1.9950E-005
1538.500000,1.7980E-005
1538.600000,2.3020E-005
1538.700000,2.1280E-005
1538.800000,2.0800E-005
1538.900000,2.0640E-005
1539.000000,1.9110E-005
1539.100000,2.1940E-005
1539.200000,2.0850E-005
1539.300000,1.8300E-005
1539.400000,1.8090E-005
1539.500000,1.8100E-005
1539.600000,1.7780E-005
1539.700000,1.7070E-005
1539.800000,2.0380E-005
1539.900000,1.7490E-005
1540.000000,1.7650E-005
1540.100000,1.9250E-005
1540.200000,1.7230E-005
1540.300000,1.5680E-005
1540.400000,1.4430E-005
1540.500000,1.7250E-005
1540.600000,1.6760E-005
1540.700000,1.6380E-005
1540.800000,1.7230E-005
1540.900000,1.6910E-005
1541.000000,1.7080E-005
1541.100000,1.5550E-005
1541.200000,1.6460E-005
1541.300000,1.6310E-005
1541.400000,1.3740E-005
1541.500000,1.7960E-005
1541.600000,1.5380E-005
1541.700000,1.5450E-005
1541.800000,1.5820E-005
1541.900000,1.5800E-005
1542.000000,1.8810E-005
1542.100000,1.5710E-005
1542.200000,1.8680E-005
1542.300000,1.6750E-005
1542.400000,1.6660E-005
1542.500000,1.3820E-005
1542.600000,1.6130E-005
1542.700000,1.6140E-005
1542.800000,1.5820E-005
1542.900000,1.7360E-005
1543.000000,1.5350E-005
1543.100000,1.4010E-005
1543.200000,1.7380E-005
1543.300000,1.5280E-005
1543.400000,1.6710E-005
1543.500000,1.3330E-005
