File,WaveData20240823_027.csv,
Date/Time,24-08-23/17:01,

Center Wavelength,1550,nm
Span Wavelength,100,nm
Start Wavelength,1500,nm
Stop Wavelength,1600,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.1,nm
Actual Resolution,0.099,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500,nm
Stop,1600,nm
1500.000000,-6.0720E-007
1500.200000,8.1030E-007
1500.400000,-1.0190E-007
1500.600000,-2.1680E-007
1500.800000,2.9220E-007
1501.000000,-1.7430E-006
1501.200000,4.5360E-007
1501.400000,3.8310E-007
1501.600000,9.4770E-007
1501.800000,-9.0140E-007
1502.000000,8.1450E-007
1502.200000,-6.6450E-008
1502.400000,1.7420E-006
1502.600000,-3.5210E-007
1502.800000,6.2960E-007
1503.000000,-2.6820E-007
1503.200000,1.8530E-006
1503.400000,-2.0460E-007
1503.600000,-9.5380E-008
1503.800000,1.2230E-007
1504.000000,3.4870E-007
1504.200000,-7.3320E-008
1504.400000,2.3210E-008
1504.600000,1.6440E-007
1504.800000,-1.3810E-006
1505.000000,-9.5780E-008
1505.200000,-1.1630E-007
1505.400000,1.1880E-006
1505.600000,-2.2290E-007
1505.800000,5.5840E-007
1506.000000,2.2500E-006
1506.200000,1.4500E-007
1506.400000,-7.3340E-007
1506.600000,-2.2760E-006
1506.800000,3.4720E-008
1507.000000,6.6040E-007
1507.200000,1.4560E-007
1507.400000,-6.4090E-007
1507.600000,-5.0960E-007
1507.800000,-1.5840E-007
1508.000000,-1.0660E-006
1508.200000,7.7670E-007
1508.400000,5.9580E-008
1508.600000,2.5270E-007
1508.800000,7.9890E-007
1509.000000,7.0280E-007
1509.200000,-6.2750E-007
1509.400000,-1.4370E-006
1509.600000,3.3100E-007
1509.800000,1.6940E-007
1510.000000,8.3220E-007
1510.200000,1.7310E-006
1510.400000,1.6590E-006
1510.600000,-3.6510E-007
1510.800000,7.6290E-009
1511.000000,1.3290E-006
1511.200000,-1.4800E-006
1511.400000,-3.3190E-007
1511.600000,2.9280E-007
1511.800000,1.0390E-007
1512.000000,4.7800E-007
1512.200000,1.9810E-006
1512.400000,-1.4820E-006
1512.600000,7.4910E-007
1512.800000,-9.8850E-007
1513.000000,-1.2400E-008
1513.200000,-9.4700E-007
1513.400000,1.0110E-007
1513.600000,1.0230E-006
1513.800000,-9.4060E-007
1514.000000,1.7470E-007
1514.200000,-1.2000E-006
1514.400000,1.2410E-008
1514.600000,3.0380E-007
1514.800000,3.5650E-007
1515.000000,-1.1740E-006
1515.200000,-7.2020E-007
1515.400000,1.1190E-006
1515.600000,8.3920E-007
1515.800000,1.3780E-007
1516.000000,1.7990E-007
1516.200000,-1.6950E-006
1516.400000,1.7990E-006
1516.600000,6.8620E-007
1516.800000,-7.4500E-007
1517.000000,4.7090E-007
1517.200000,-2.9060E-007
1517.400000,-1.2510E-006
1517.600000,-8.7370E-008
1517.800000,-1.0290E-006
1518.000000,-2.7760E-007
1518.200000,1.1100E-006
1518.400000,-8.0860E-007
1518.600000,-6.0210E-007
1518.800000,-3.3000E-007
1519.000000,-3.7530E-007
1519.200000,2.1590E-006
1519.400000,5.1150E-007
1519.600000,-2.6490E-007
1519.800000,1.0880E-007
1520.000000,1.2410E-006
1520.200000,5.1290E-007
1520.400000,4.7540E-007
1520.600000,-4.4920E-007
1520.800000,1.7780E-006
1521.000000,-1.4680E-006
1521.200000,1.4450E-008
1521.400000,2.1940E-006
1521.600000,-8.2900E-008
1521.800000,-7.3450E-007
1522.000000,4.0090E-007
1522.200000,4.1060E-007
1522.400000,-5.9280E-007
1522.600000,-1.5180E-006
1522.800000,4.7900E-007
1523.000000,-3.9710E-007
1523.200000,-5.1560E-007
1523.400000,9.9060E-007
1523.600000,1.6510E-006
1523.800000,-4.4240E-007
1524.000000,-2.6310E-007
1524.200000,2.0500E-006
1524.400000,-7.7100E-009
1524.600000,-8.3550E-007
1524.800000,5.7810E-007
1525.000000,-3.0340E-007
1525.200000,6.5980E-007
1525.400000,7.5710E-007
1525.600000,-5.2960E-007
1525.800000,2.1270E-007
1526.000000,4.4490E-007
1526.200000,9.1830E-007
1526.400000,9.6980E-007
1526.600000,3.1670E-007
1526.800000,8.6750E-007
1527.000000,-6.5280E-007
1527.200000,-9.6290E-008
1527.400000,-4.1400E-008
1527.600000,4.8330E-007
1527.800000,8.8730E-007
1528.000000,-1.0210E-006
1528.200000,9.7900E-007
1528.400000,2.6680E-004
1528.600000,3.1440E-004
1528.800000,3.4880E-004
1529.000000,3.6000E-004
1529.200000,2.0280E-005
1529.400000,2.9360E-006
1529.600000,-3.6060E-007
1529.800000,5.5510E-005
1530.000000,6.8700E-004
1530.200000,7.9370E-004
1530.400000,8.5600E-004
1530.600000,6.7020E-004
1530.800000,1.6030E-005
1531.000000,9.2480E-007
1531.200000,7.5400E-007
1531.400000,5.4410E-004
1531.600000,1.3040E-003
1531.800000,1.3750E-003
1532.000000,1.4330E-003
1532.200000,5.8640E-004
1532.400000,1.0070E-005
1532.600000,1.8330E-006
1532.800000,2.0840E-006
1533.000000,8.8230E-004
1533.200000,1.3010E-003
1533.400000,1.2060E-003
1533.600000,1.0840E-003
1533.800000,2.2630E-004
1534.000000,1.4190E-005
1534.200000,1.9210E-006
1534.400000,1.7560E-006
1534.600000,4.5990E-004
1534.800000,4.6810E-004
1535.000000,4.0010E-004
1535.200000,3.3460E-004
1535.400000,6.1770E-005
1535.600000,4.9220E-006
1535.800000,2.3210E-007
1536.000000,1.5570E-006
1536.200000,5.3800E-004
1536.400000,5.1640E-004
1536.600000,4.3880E-004
1536.800000,3.6950E-004
1537.000000,3.6570E-005
1537.200000,3.5640E-006
1537.400000,4.6530E-007
1537.600000,6.4740E-007
1537.800000,4.7710E-004
1538.000000,4.6880E-004
1538.200000,4.2730E-004
1538.400000,3.6640E-004
1538.600000,1.7360E-005
1538.800000,1.8230E-006
1539.000000,8.1790E-008
1539.200000,2.9850E-006
1539.400000,3.6320E-004
1539.600000,3.6370E-004
1539.800000,3.5390E-004
1540.000000,2.7740E-004
1540.200000,1.2290E-005
1540.400000,2.3020E-006
1540.600000,7.5260E-007
1540.800000,5.6200E-006
1541.000000,3.7890E-004
1541.200000,3.8940E-004
1541.400000,3.8400E-004
1541.600000,2.8110E-004
1541.800000,2.1580E-005
1542.000000,9.3880E-007
1542.200000,1.5120E-006
1542.400000,5.9810E-006
1542.600000,3.8930E-004
1542.800000,4.0010E-004
1543.000000,4.0340E-004
1543.200000,2.5250E-004
1543.400000,1.7300E-005
1543.600000,1.8150E-006
1543.800000,2.1460E-007
1544.000000,4.3530E-005
1544.200000,3.5620E-004
1544.400000,3.6430E-004
1544.600000,3.7720E-004
1544.800000,1.9690E-004
1545.000000,1.5670E-005
1545.200000,8.5370E-007
1545.400000,1.0100E-006
1545.600000,6.0500E-005
1545.800000,3.8640E-004
1546.000000,3.9070E-004
1546.200000,3.9150E-004
1546.400000,2.0380E-004
1546.600000,1.5070E-005
1546.800000,1.9380E-006
1547.000000,1.9260E-008
1547.200000,6.4260E-005
1547.400000,4.0320E-004
1547.600000,4.0450E-004
1547.800000,4.0530E-004
1548.000000,1.9770E-004
1548.200000,1.3210E-005
1548.400000,1.0260E-006
1548.600000,9.9590E-007
1548.800000,6.3320E-005
1549.000000,3.4820E-004
1549.200000,3.5190E-004
1549.400000,3.5320E-004
1549.600000,1.6580E-004
1549.800000,1.3940E-005
1550.000000,3.0820E-007
1550.200000,1.4990E-006
1550.400000,6.1290E-005
1550.600000,3.5210E-004
1550.800000,3.4900E-004
1551.000000,3.4770E-004
1551.200000,1.8330E-004
1551.400000,1.4530E-005
1551.600000,4.3050E-007
1551.800000,1.2770E-006
1552.000000,5.3160E-005
1552.200000,3.6870E-004
1552.400000,3.6490E-004
1552.600000,3.6100E-004
1552.800000,2.0950E-004
1553.000000,1.5370E-005
1553.200000,1.2290E-006
1553.400000,1.1540E-007
1553.600000,4.4320E-005
1553.800000,3.7410E-004
1554.000000,3.7100E-004
1554.200000,3.6880E-004
1554.400000,2.3910E-004
1554.600000,1.6790E-005
1554.800000,1.4880E-006
1555.000000,8.9200E-007
1555.200000,9.1310E-006
1555.400000,4.2700E-004
1555.600000,4.1940E-004
1555.800000,4.1480E-004
1556.000000,3.0320E-004
1556.200000,1.0170E-005
1556.400000,1.8200E-006
1556.600000,-1.6320E-008
1556.800000,4.7960E-006
1557.000000,3.7570E-004
1557.200000,3.7080E-004
1557.400000,3.6080E-004
1557.600000,2.9040E-004
1557.800000,1.1590E-005
1558.000000,2.4580E-006
1558.200000,2.1880E-007
1558.400000,1.1830E-006
1558.600000,3.8940E-004
1558.800000,3.9020E-004
1559.000000,3.7670E-004
1559.200000,3.3310E-004
1559.400000,1.8290E-005
1559.600000,2.9970E-006
1559.800000,1.1640E-007
1560.000000,3.8970E-007
1560.200000,4.2350E-004
1560.400000,4.3960E-004
1560.600000,4.1250E-004
1560.800000,3.9060E-004
1561.000000,3.6500E-005
1561.200000,3.3700E-006
1561.400000,2.3610E-006
1561.600000,7.9830E-007
1561.800000,3.7690E-004
1562.000000,4.1980E-004
1562.200000,4.0180E-004
1562.400000,3.8240E-004
1562.600000,6.0960E-005
1562.800000,3.6160E-006
1563.000000,2.3640E-006
1563.200000,1.9380E-007
1563.400000,3.1370E-004
1563.600000,4.0690E-004
1563.800000,3.8150E-004
