File,WaveData20240911_000.csv,
Date/Time,24-09-11/18:28,

Trace,A
Center Wavelength,1550,nm
Span Wavelength,60,nm
Start Wavelength,1520,nm
Stop Wavelength,1580,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,1.0,nm
Actual Resolution,0.944,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520,nm
Stop,1580,nm

Wavelength(A),Level(A)
1520.000000,2.4490E-006
1520.120000,2.6300E-006
1520.240000,3.1530E-006
1520.360000,2.1540E-006
1520.480000,1.6910E-006
1520.600000,2.8980E-006
1520.720000,2.1040E-006
1520.840000,1.9110E-006
1520.960000,2.5920E-006
1521.080000,1.0630E-006
1521.200000,1.4420E-006
1521.320000,2.2700E-006
1521.440000,2.6360E-006
1521.560000,2.5720E-006
1521.680000,2.3330E-006
1521.800000,1.4840E-006
1521.920000,1.5950E-006
1522.040000,2.0110E-006
1522.160000,2.4620E-006
1522.280000,2.1220E-006
1522.400000,3.6140E-006
1522.520000,2.2630E-006
1522.640000,2.3780E-006
1522.760000,2.9390E-006
1522.880000,1.9630E-006
1523.000000,1.6710E-006
1523.120000,1.5420E-006
1523.240000,1.9020E-006
1523.360000,2.4070E-006
1523.480000,2.5930E-006
1523.600000,6.2750E-007
1523.720000,2.9730E-006
1523.840000,2.9500E-006
1523.960000,2.7000E-006
1524.080000,3.5050E-006
1524.200000,2.0100E-006
1524.320000,3.9240E-006
1524.440000,2.9030E-006
1524.560000,3.4690E-006
1524.680000,1.3960E-006
1524.800000,1.1670E-006
1524.920000,2.5130E-006
1525.040000,1.7310E-006
1525.160000,2.7580E-006
1525.280000,6.7240E-007
1525.400000,2.3140E-006
1525.520000,2.1680E-006
1525.640000,2.2620E-006
1525.760000,2.4410E-006
1525.880000,3.1660E-006
1526.000000,2.8790E-006
1526.120000,1.9800E-006
1526.240000,2.8670E-006
1526.360000,3.6000E-006
1526.480000,2.5200E-006
1526.600000,2.6520E-006
1526.720000,2.7910E-006
1526.840000,2.7390E-006
1526.960000,3.0310E-006
1527.080000,1.9010E-006
1527.200000,2.8150E-006
1527.320000,5.6610E-006
1527.440000,9.9030E-006
1527.560000,1.8090E-005
1527.680000,2.5500E-005
1527.800000,5.1170E-004
1527.920000,2.6070E-003
1528.040000,4.8810E-003
1528.160000,7.3510E-003
1528.280000,1.0040E-002
1528.400000,1.2850E-002
1528.520000,1.5980E-002
1528.640000,1.8760E-002
1528.760000,2.0860E-002
1528.880000,2.1890E-002
1529.000000,2.2970E-002
1529.120000,2.3870E-002
1529.240000,2.4910E-002
1529.360000,2.5530E-002
1529.480000,2.4990E-002
1529.600000,2.5020E-002
1529.720000,2.5340E-002
1529.840000,2.5280E-002
1529.960000,2.5290E-002
1530.080000,2.5720E-002
1530.200000,2.5010E-002
1530.320000,2.4650E-002
1530.440000,2.5490E-002
1530.560000,2.5950E-002
1530.680000,2.6420E-002
1530.800000,2.7170E-002
1530.920000,2.7460E-002
1531.040000,2.7520E-002
1531.160000,2.8820E-002
1531.280000,2.9840E-002
1531.400000,3.0640E-002
1531.520000,3.1810E-002
1531.640000,3.2480E-002
1531.760000,3.2860E-002
1531.880000,3.3810E-002
1532.000000,3.4280E-002
1532.120000,3.4320E-002
1532.240000,3.4750E-002
1532.360000,3.4690E-002
1532.480000,3.4190E-002
1532.600000,3.4270E-002
1532.720000,3.3940E-002
1532.840000,3.3040E-002
1532.960000,3.2490E-002
1533.080000,3.1600E-002
1533.200000,3.0160E-002
1533.320000,3.0520E-002
1533.440000,3.1080E-002
1533.560000,3.0890E-002
1533.680000,3.1160E-002
1533.800000,3.1190E-002
1533.920000,3.0540E-002
1534.040000,3.0960E-002
1534.160000,3.2980E-002
1534.280000,3.3180E-002
1534.400000,3.3160E-002
1534.520000,3.3110E-002
1534.640000,3.2510E-002
1534.760000,3.2210E-002
1534.880000,3.3730E-002
1535.000000,3.4890E-002
1535.120000,3.4290E-002
1535.240000,3.3710E-002
1535.360000,3.2880E-002
1535.480000,3.2230E-002
1535.600000,3.2150E-002
1535.720000,3.2840E-002
1535.840000,3.1940E-002
1535.960000,3.0380E-002
1536.080000,2.8910E-002
1536.200000,2.7670E-002
1536.320000,2.6740E-002
1536.440000,2.7010E-002
1536.560000,2.8090E-002
1536.680000,2.8100E-002
1536.800000,2.8090E-002
1536.920000,2.8050E-002
1537.040000,2.5930E-002
1537.160000,2.3120E-002
1537.280000,2.0480E-002
1537.400000,1.6820E-002
1537.520000,1.2450E-002
1537.640000,8.4880E-003
1537.760000,4.7770E-003
1537.880000,1.4020E-003
1538.000000,4.1310E-004
1538.120000,3.7280E-004
1538.240000,3.4500E-004
1538.360000,3.2500E-004
1538.480000,3.1710E-004
1538.600000,3.0610E-004
1538.720000,2.9730E-004
1538.840000,2.9450E-004
1538.960000,2.8600E-004
1539.080000,2.7720E-004
1539.200000,2.7160E-004
1539.320000,2.7000E-004
1539.440000,2.5980E-004
1539.560000,2.6140E-004
