File,WaveData20240911_003.csv,
Date/Time,24-09-11/18:30,

Trace,A
Center Wavelength,1550,nm
Span Wavelength,60,nm
Start Wavelength,1520,nm
Stop Wavelength,1580,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.1,nm
Actual Resolution,0.099,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1520,nm
Stop,1580,nm

Wavelength(A),Level(A)
1520.000000,6.6540E-007
1520.120000,1.7350E-006
1520.240000,6.2290E-007
1520.360000,1.6990E-006
1520.480000,1.2790E-006
1520.600000,1.8910E-006
1520.720000,1.5820E-006
1520.840000,3.9040E-007
1520.960000,1.7830E-006
1521.080000,2.3230E-007
1521.200000,1.5070E-006
1521.320000,2.0020E-006
1521.440000,2.6740E-006
1521.560000,7.9910E-007
1521.680000,2.5460E-006
1521.800000,1.0170E-006
1521.920000,1.6920E-006
1522.040000,3.3630E-007
1522.160000,1.4160E-006
1522.280000,5.4450E-007
1522.400000,3.7580E-008
1522.520000,1.0360E-006
1522.640000,1.4030E-006
1522.760000,1.5910E-006
1522.880000,1.3930E-006
1523.000000,9.5700E-007
1523.120000,1.2030E-006
1523.240000,8.9080E-007
1523.360000,1.4480E-006
1523.480000,3.1390E-006
1523.600000,1.6750E-006
1523.720000,2.2590E-006
1523.840000,8.7100E-007
1523.960000,1.3190E-006
1524.080000,2.0260E-006
1524.200000,1.9160E-006
1524.320000,7.8060E-007
1524.440000,1.8630E-006
1524.560000,1.2880E-006
1524.680000,1.4210E-006
1524.800000,-2.1380E-007
1524.920000,2.8520E-006
1525.040000,1.8800E-006
1525.160000,2.1180E-006
1525.280000,1.0710E-006
1525.400000,1.0010E-006
1525.520000,3.6910E-006
1525.640000,1.3740E-006
1525.760000,2.3970E-007
1525.880000,1.6520E-006
1526.000000,1.7010E-006
1526.120000,2.4150E-006
1526.240000,2.0890E-007
1526.360000,1.4530E-006
1526.480000,1.3610E-006
1526.600000,3.2020E-006
1526.720000,1.1740E-006
1526.840000,8.5980E-007
1526.960000,2.2760E-006
1527.080000,1.8230E-006
1527.200000,2.0350E-006
1527.320000,-7.1250E-008
1527.440000,1.6840E-006
1527.560000,1.6430E-006
1527.680000,9.2680E-007
1527.800000,1.9610E-006
1527.920000,4.5730E-007
1528.040000,3.7260E-006
1528.160000,4.4490E-006
1528.280000,1.0310E-003
1528.400000,1.7900E-003
1528.520000,1.9450E-003
1528.640000,2.1170E-003
1528.760000,2.2640E-003
1528.880000,2.4410E-003
1529.000000,2.4620E-003
1529.120000,2.2240E-003
1529.240000,2.3800E-003
1529.360000,2.5660E-003
1529.480000,2.7470E-003
1529.600000,2.9420E-003
1529.720000,3.1150E-003
1529.840000,2.3780E-003
1529.960000,2.1970E-003
1530.080000,2.3610E-003
1530.200000,2.4990E-003
1530.320000,2.6350E-003
1530.440000,2.8190E-003
1530.560000,3.1190E-003
1530.680000,2.3770E-003
1530.800000,2.5900E-003
1530.920000,2.7370E-003
1531.040000,2.8340E-003
1531.160000,2.9790E-003
1531.280000,3.0690E-003
1531.400000,3.1460E-003
1531.520000,3.2920E-003
1531.640000,3.4060E-003
1531.760000,3.4560E-003
1531.880000,3.5360E-003
1532.000000,3.5610E-003
1532.120000,3.5390E-003
1532.240000,3.6030E-003
1532.360000,3.6160E-003
1532.480000,3.6000E-003
1532.600000,3.6390E-003
1532.720000,3.5650E-003
1532.840000,3.4400E-003
1532.960000,3.3920E-003
1533.080000,3.3390E-003
1533.200000,3.1760E-003
1533.320000,3.0850E-003
1533.440000,2.9350E-003
1533.560000,2.7260E-003
1533.680000,2.8990E-003
1533.800000,3.8810E-003
1533.920000,3.6270E-003
1534.040000,3.3830E-003
1534.160000,3.1500E-003
1534.280000,2.8550E-003
1534.400000,2.6280E-003
1534.520000,3.8260E-003
1534.640000,4.2290E-003
1534.760000,3.8160E-003
1534.880000,3.4770E-003
1535.000000,3.1200E-003
1535.120000,2.7980E-003
1535.240000,2.8910E-003
1535.360000,4.3260E-003
1535.480000,4.0200E-003
1535.600000,3.6300E-003
1535.720000,3.2330E-003
1535.840000,2.9060E-003
1535.960000,2.6180E-003
1536.080000,3.0540E-003
1536.200000,3.3320E-003
1536.320000,3.0250E-003
1536.440000,2.7530E-003
1536.560000,2.4990E-003
1536.680000,2.2820E-003
1536.800000,2.2780E-003
1536.920000,3.5780E-003
1537.040000,3.5290E-003
1537.160000,3.2720E-003
1537.280000,3.0330E-003
1537.400000,2.2870E-003
1537.520000,2.2970E-004
1537.640000,5.0670E-005
1537.760000,4.6180E-005
1537.880000,4.1100E-005
1538.000000,4.0160E-005
1538.120000,3.5290E-005
1538.240000,3.7610E-005
1538.360000,3.5430E-005
1538.480000,3.2740E-005
1538.600000,3.3320E-005
1538.720000,2.9850E-005
1538.840000,2.9770E-005
1538.960000,3.0800E-005
1539.080000,3.2270E-005
1539.200000,3.0580E-005
1539.320000,3.1320E-005
1539.440000,2.7780E-005
1539.560000,2.8410E-005
