File,WaveData20240911_025.csv,
Date/Time,24-09-11/19:07,

Trace,A
Center Wavelength,1550,nm
Span Wavelength,50,nm
Start Wavelength,1525,nm
Stop Wavelength,1575,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.2,nm
Actual Resolution,0.196,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,
Start,1525,nm
Stop,1575,nm

Wavelength(A),Level(A)
1525.000000,5.3030E-006
1525.100000,3.6490E-006
1525.200000,2.0000E-006
1525.300000,3.6510E-006
1525.400000,5.1180E-006
1525.500000,2.0630E-006
1525.600000,4.0920E-006
1525.700000,5.2700E-006
1525.800000,4.2550E-006
1525.900000,4.3880E-006
1526.000000,3.1200E-006
1526.100000,4.4430E-006
1526.200000,5.0830E-006
1526.300000,4.9470E-006
1526.400000,2.5920E-006
1526.500000,3.7050E-006
1526.600000,4.7860E-006
1526.700000,4.1470E-006
1526.800000,2.7820E-006
1526.900000,5.4210E-006
1527.000000,5.8100E-006
1527.100000,3.4170E-006
1527.200000,4.7930E-006
1527.300000,6.0530E-006
1527.400000,2.8600E-006
1527.500000,4.7270E-006
1527.600000,5.2220E-006
1527.700000,4.0450E-006
1527.800000,4.1380E-006
1527.900000,6.3820E-006
1528.000000,9.2870E-006
1528.100000,9.3700E-005
1528.200000,1.1260E-002
1528.300000,3.9590E-002
1528.400000,5.8270E-002
1528.500000,6.2840E-002
1528.600000,6.6860E-002
1528.700000,7.1210E-002
1528.800000,7.5820E-002
1528.900000,8.0630E-002
1529.000000,8.5780E-002
1529.100000,9.0880E-002
1529.200000,9.6480E-002
1529.300000,1.0250E-001
1529.400000,1.0860E-001
1529.500000,1.1510E-001
1529.600000,1.2170E-001
1529.700000,1.2880E-001
1529.800000,1.3620E-001
1529.900000,1.4320E-001
1530.000000,1.5140E-001
1530.100000,1.5970E-001
1530.200000,1.6790E-001
1530.300000,1.7660E-001
1530.400000,1.8510E-001
1530.500000,1.9390E-001
1530.600000,2.0240E-001
1530.700000,2.1100E-001
1530.800000,2.2100E-001
1530.900000,2.2650E-001
1531.000000,2.3360E-001
1531.100000,2.4410E-001
1531.200000,2.5260E-001
1531.300000,2.6080E-001
1531.400000,2.6790E-001
1531.500000,2.7480E-001
1531.600000,2.8190E-001
1531.700000,2.8900E-001
1531.800000,2.9390E-001
1531.900000,2.9700E-001
1532.000000,2.9960E-001
1532.100000,3.0190E-001
1532.200000,3.0420E-001
1532.300000,3.0580E-001
1532.400000,3.0530E-001
1532.500000,3.0510E-001
1532.600000,3.0300E-001
1532.700000,2.9770E-001
1532.800000,2.9170E-001
1532.900000,2.8580E-001
1533.000000,2.7950E-001
1533.100000,2.7220E-001
1533.200000,2.6400E-001
1533.300000,2.5470E-001
1533.400000,2.4380E-001
1533.500000,2.3290E-001
1533.600000,2.2100E-001
1533.700000,2.0920E-001
1533.800000,1.9830E-001
1533.900000,1.8660E-001
1534.000000,1.7500E-001
1534.100000,1.6400E-001
1534.200000,1.5220E-001
1534.300000,1.4100E-001
1534.400000,1.3010E-001
1534.500000,1.2010E-001
1534.600000,1.1070E-001
1534.700000,1.0140E-001
1534.800000,9.3530E-002
1534.900000,8.5920E-002
1535.000000,7.8860E-002
1535.100000,7.2130E-002
1535.200000,6.5770E-002
1535.300000,6.0080E-002
1535.400000,5.4910E-002
1535.500000,5.0130E-002
1535.600000,4.5810E-002
1535.700000,4.2010E-002
1535.800000,3.8420E-002
1535.900000,3.5070E-002
1536.000000,3.2100E-002
1536.100000,2.9410E-002
1536.200000,2.6970E-002
1536.300000,2.4780E-002
1536.400000,2.2860E-002
1536.500000,2.1120E-002
1536.600000,1.9570E-002
1536.700000,1.8110E-002
1536.800000,1.6800E-002
1536.900000,1.5660E-002
1537.000000,1.4590E-002
1537.100000,1.3650E-002
1537.200000,1.2820E-002
1537.300000,1.2050E-002
1537.400000,1.1430E-002
1537.500000,1.0770E-002
1537.600000,1.0230E-002
1537.700000,9.7450E-003
1537.800000,9.2590E-003
1537.900000,8.8070E-003
1538.000000,8.2410E-003
1538.100000,7.9180E-003
1538.200000,7.7850E-003
1538.300000,7.4960E-003
1538.400000,7.2520E-003
1538.500000,7.0090E-003
1538.600000,6.7870E-003
1538.700000,6.5770E-003
1538.800000,6.3790E-003
1538.900000,6.2260E-003
1539.000000,6.0770E-003
1539.100000,5.9380E-003
1539.200000,5.8190E-003
1539.300000,5.7140E-003
1539.400000,5.6050E-003
1539.500000,5.4920E-003
1539.600000,5.3890E-003
1539.700000,5.3090E-003
1539.800000,5.2340E-003
1539.900000,5.1740E-003
1540.000000,5.1360E-003
1540.100000,5.0730E-003
1540.200000,5.0450E-003
1540.300000,5.0020E-003
1540.400000,4.9580E-003
1540.500000,4.9340E-003
1540.600000,4.8850E-003
1540.700000,4.8840E-003
1540.800000,4.8660E-003
1540.900000,4.8720E-003
1541.000000,4.8620E-003
1541.100000,4.8430E-003
1541.200000,4.8380E-003
1541.300000,4.8250E-003
1541.400000,4.8160E-003
1541.500000,4.8250E-003
1541.600000,4.8230E-003
1541.700000,4.8360E-003
1541.800000,4.8660E-003
1541.900000,4.8670E-003
1542.000000,4.8880E-003
